,x,y,geometry,trans_mode
407185,-88.5367,44.0043,POINT (-88.5367 44.0043),rail
407221,-88.531,43.9589,POINT (-88.53100000000001 43.9589),rail
401991,-89.4153,43.4896,POINT (-89.4153 43.4896),rail
404916,-88.8591,42.2517,POINT (-88.8591 42.2517),rail
404912,-88.8617,42.2487,POINT (-88.8617 42.2487),rail
407354,-88.5181,43.9232,POINT (-88.5181 43.9232),rail
399156,-89.8934,44.3176,POINT (-89.8934 44.3176),rail
412238,-87.8979,42.5474,POINT (-87.89790000000001 42.5474),rail
364513,-96.288,47.732,POINT (-96.288 47.732),rail
368642,-95.4985,43.6806,POINT (-95.49850000000001 43.6806),rail
368697,-95.478,43.6939,POINT (-95.47799999999999 43.6939),rail
386263,-92.1519,46.7579,POINT (-92.1519 46.7579),rail
370581,-95.2452,45.5729,POINT (-95.2452 45.5729),rail
381506,-93.2919,44.9764,POINT (-93.2919 44.9764),rail
384977,-92.5266,47.5629,POINT (-92.5266 47.5629),rail
359033,-97.1998,48.9749,POINT (-97.1998 48.9749),rail
383793,-92.8459,44.0264,POINT (-92.8459 44.0264),rail
382672,-93.1829,44.954,POINT (-93.1829 44.954),rail
382661,-93.1841,44.9545,POINT (-93.1841 44.9545),rail
382576,-93.1938,44.9132,POINT (-93.1938 44.9132),rail
380980,-93.3545,44.9798,POINT (-93.3545 44.9798),rail
393685,-90.3748,44.0259,POINT (-90.37479999999999 44.0259),rail
405293,-88.7853,43.0478,POINT (-88.78530000000001 43.0478),rail
405748,-88.7215,42.2543,POINT (-88.72150000000001 42.2543),rail
405070,-88.8271,42.261,POINT (-88.8271 42.261),rail
409643,-88.1954,42.088,POINT (-88.19540000000001 42.088),rail
394041,-90.324,45.0336,POINT (-90.324 45.0336),rail
394081,-90.3153,45.0767,POINT (-90.31529999999999 45.0767),rail
403419,-89.0976,42.2664,POINT (-89.0976 42.2664),rail
403502,-89.092,42.2555,POINT (-89.092 42.2555),rail
403521,-89.0897,42.2454,POINT (-89.08969999999999 42.2454),rail
392052,-90.6395,42.5079,POINT (-90.6395 42.5079),rail
404861,-88.8718,42.2397,POINT (-88.87179999999999 42.2397),rail
423195,-86.4715,46.3469,POINT (-86.47150000000001 46.3469),rail
361781,-96.7519,46.8744,POINT (-96.75190000000001 46.8744),rail
383803,-92.844,48.1,POINT (-92.84399999999999 48.1),rail
418983,-87.1158,45.767,POINT (-87.11579999999999 45.767),rail
371283,-95.1291,47.5187,POINT (-95.12909999999999 47.5187),rail
382752,-93.1605,44.8892,POINT (-93.1605 44.8892),rail
367984,-95.6275,47.7701,POINT (-95.6275 47.7701),rail
383630,-92.9108,48.2123,POINT (-92.91079999999999 48.2123),rail
383206,-93.0479,44.7833,POINT (-93.0479 44.7833),rail
383040,-93.0724,44.9496,POINT (-93.0724 44.9496),rail
383201,-93.049,44.9427,POINT (-93.04900000000001 44.9427),rail
394127,-90.3006,44.7624,POINT (-90.3006 44.7624),rail
405455,-88.7533,45.6557,POINT (-88.7533 45.6557),rail
374865,-94.5957,43.6663,POINT (-94.59569999999999 43.6663),rail
383403,-93.0008,44.8701,POINT (-93.0008 44.8701),rail
391854,-90.6885,43.992,POINT (-90.6885 43.992),rail
414127,-87.6834,44.0727,POINT (-87.68340000000001 44.0727),rail
389222,-91.3699,44.9512,POINT (-91.3699 44.9512),rail
412128,-87.9057,42.7,POINT (-87.9057 42.7),rail
412815,-87.8467,42.282,POINT (-87.8467 42.282),rail
400176,-89.7071,44.7598,POINT (-89.7071 44.7598),rail
410318,-88.0783,42.4155,POINT (-88.0783 42.4155),rail
419261,-87.0619,45.8076,POINT (-87.06189999999999 45.8076),rail
413005,-87.826,42.5832,POINT (-87.82599999999999 42.5832),rail
401422,-89.5522,44.4571,POINT (-89.5522 44.4571),rail
411330,-87.9951,44.5316,POINT (-87.99509999999999 44.5316),rail
383263,-93.038,44.9383,POINT (-93.038 44.9383),rail
394210,-90.287,45.5492,POINT (-90.28700000000001 45.5492),rail
389437,-91.2754,45.6969,POINT (-91.2754 45.6969),rail
424757,-86.1178,46.345,POINT (-86.1178 46.345),rail
403636,-89.0673,42.2414,POINT (-89.0673 42.2414),rail
413778,-87.7173,42.0122,POINT (-87.71729999999999 42.0122),rail
411435,-87.9811,45.805,POINT (-87.9811 45.805),rail
365546,-96.0181,47.672,POINT (-96.0181 47.672),rail
389507,-91.261,47.2947,POINT (-91.261 47.2947),rail
367993,-95.6262,45.3187,POINT (-95.6262 45.3187),rail
380088,-93.5824,44.5307,POINT (-93.58240000000001 44.5307),rail
383331,-93.0193,44.8546,POINT (-93.0193 44.8546),rail
381157,-93.3305,44.787,POINT (-93.3305 44.787),rail
378407,-93.9811,44.2396,POINT (-93.9811 44.2396),rail
385899,-92.2499,43.9926,POINT (-92.2499 43.9926),rail
381655,-93.2826,44.2963,POINT (-93.2826 44.2963),rail
364603,-96.2502,46.9087,POINT (-96.25020000000001 46.9087),rail
386340,-92.1309,46.7567,POINT (-92.1309 46.7567),rail
381049,-93.3423,44.7794,POINT (-93.34229999999999 44.7794),rail
366864,-95.854,46.8217,POINT (-95.854 46.8217),rail
386341,-92.1309,47.5677,POINT (-92.1309 47.5677),rail
386562,-92.1064,47.5345,POINT (-92.10639999999999 47.5345),rail
385708,-92.2837,47.5194,POINT (-92.2837 47.5194),rail
119,-93.2613,45.0182,POINT (-93.26130000000001 45.0182),intermodal
383743,-92.8728,46.1262,POINT (-92.8728 46.1262),rail
381866,-93.2681,45.3967,POINT (-93.2681 45.3967),rail
369344,-95.3604,44.2247,POINT (-95.3604 44.2247),rail
378956,-93.8482,45.3281,POINT (-93.84820000000001 45.3281),rail
387905,-91.7268,44.0773,POINT (-91.7268 44.0773),rail
404648,-88.905,45.6557,POINT (-88.905 45.6557),rail
400871,-89.6263,45.1198,POINT (-89.6263 45.1198),rail
387505,-91.8887,46.5316,POINT (-91.8887 46.5316),rail
391672,-90.7365,46.3903,POINT (-90.73650000000001 46.3903),rail
388709,-91.5006,44.8214,POINT (-91.50060000000001 44.8214),rail
399867,-89.7829,44.4188,POINT (-89.7829 44.4188),rail
411160,-88.0134,44.5265,POINT (-88.0134 44.5265),rail
412916,-87.8336,42.8279,POINT (-87.8336 42.8279),rail
413111,-87.8101,42.78,POINT (-87.81010000000001 42.78),rail
412066,-87.909,42.7007,POINT (-87.90900000000001 42.7007),rail
412978,-87.8277,42.5849,POINT (-87.82769999999999 42.5849),rail
412450,-87.8796,42.7022,POINT (-87.8796 42.7022),rail
412398,-87.8848,42.6688,POINT (-87.8848 42.6688),rail
403998,-89.0284,42.6846,POINT (-89.0284 42.6846),rail
407835,-88.4622,44.2353,POINT (-88.4622 44.2353),rail
413430,-87.7527,43.7132,POINT (-87.7527 43.7132),rail
413816,-87.7143,43.718,POINT (-87.71429999999999 43.718),rail
386887,-92.0572,46.7045,POINT (-92.05719999999999 46.7045),rail
388378,-91.5956,44.0481,POINT (-91.5956 44.0481),rail
412029,-87.911,42.5362,POINT (-87.911 42.5362),rail
366323,-95.9177,46.8086,POINT (-95.9177 46.8086),rail
384039,-92.7732,44.9814,POINT (-92.7732 44.9814),rail
411734,-87.9455,43.3821,POINT (-87.9455 43.3821),rail
411695,-87.95,43.1373,POINT (-87.95 43.1373),rail
414213,-87.6767,44.1002,POINT (-87.6767 44.1002),rail
399233,-89.8855,44.3402,POINT (-89.88549999999999 44.3402),rail
375975,-94.4565,43.6591,POINT (-94.45650000000001 43.6591),rail
411079,-88.0207,44.5143,POINT (-88.02070000000001 44.5143),rail
383493,-92.9629,43.7083,POINT (-92.9629 43.7083),rail
383518,-92.9606,43.6715,POINT (-92.9606 43.6715),rail
399544,-89.8346,44.4052,POINT (-89.83459999999999 44.4052),rail
407943,-88.4541,44.4731,POINT (-88.4541 44.4731),rail
364579,-96.2576,46.9796,POINT (-96.2576 46.9796),rail
377342,-94.2043,45.5622,POINT (-94.2043 45.5622),rail
365521,-96.023,44.266,POINT (-96.023 44.266),rail
411964,-87.9153,42.7616,POINT (-87.9153 42.7616),rail
388830,-91.4497,44.9264,POINT (-91.44970000000001 44.9264),rail
388248,-91.6508,44.981,POINT (-91.6508 44.981),rail
411719,-87.9477,42.1827,POINT (-87.9477 42.1827),rail
410227,-88.0914,42.0039,POINT (-88.09139999999999 42.0039),rail
409111,-88.2743,42.0177,POINT (-88.2743 42.0177),rail
408991,-88.2945,42.3911,POINT (-88.2945 42.3911),rail
367202,-95.7958,44.4524,POINT (-95.7958 44.4524),rail
388259,-91.6471,44.0577,POINT (-91.64709999999999 44.0577),rail
378363,-93.9884,44.1882,POINT (-93.9884 44.1882),rail
364882,-96.1674,45.0019,POINT (-96.1674 45.0019),rail
379031,-93.8305,43.8429,POINT (-93.8305 43.8429),rail
367537,-95.7123,46.5524,POINT (-95.7123 46.5524),rail
373413,-94.7839,43.9559,POINT (-94.7839 43.9559),rail
379902,-93.5937,44.7933,POINT (-93.5937 44.7933),rail
388705,-91.5014,44.8194,POINT (-91.5014 44.8194),rail
386528,-92.1089,46.7117,POINT (-92.10890000000001 46.7117),rail
413095,-87.8129,42.3812,POINT (-87.8129 42.3812),rail
401368,-89.5598,46.7751,POINT (-89.5598 46.7751),rail
413164,-87.7999,42.1458,POINT (-87.79989999999999 42.1458),rail
404894,-88.8654,42.2512,POINT (-88.86539999999999 42.2512),rail
367263,-95.7794,45.8184,POINT (-95.7794 45.8184),rail
367222,-95.7925,45.8289,POINT (-95.7925 45.8289),rail
407239,-88.5281,43.9509,POINT (-88.52809999999999 43.9509),rail
400121,-89.7204,44.9506,POINT (-89.7204 44.9506),rail
388619,-91.5297,45.9857,POINT (-91.52970000000001 45.9857),rail
383342,-93.0176,44.8451,POINT (-93.0176 44.8451),rail
396801,-90.1129,44.3009,POINT (-90.1129 44.3009),rail
412867,-87.8405,42.8422,POINT (-87.84050000000001 42.8422),rail
403980,-89.0309,42.3247,POINT (-89.0309 42.3247),rail
409357,-88.2355,42.0014,POINT (-88.2355 42.0014),rail
392605,-90.4927,43.9831,POINT (-90.4927 43.9831),rail
401204,-89.5801,44.5131,POINT (-89.5801 44.5131),rail
368051,-95.6183,45.3196,POINT (-95.6183 45.3196),rail
380940,-93.361,45.0474,POINT (-93.361 45.0474),rail
387041,-91.9923,44.3057,POINT (-91.9923 44.3057),rail
390334,-91.1244,44.6758,POINT (-91.12439999999999 44.6758),rail
386524,-92.1091,46.6658,POINT (-92.1091 46.6658),rail
405699,-88.726,43.3324,POINT (-88.726 43.3324),rail
408051,-88.4442,44.2533,POINT (-88.4442 44.2533),rail
368838,-95.4502,44.2243,POINT (-95.4502 44.2243),rail
387424,-91.9097,44.3062,POINT (-91.9097 44.3062),rail
387355,-91.9202,44.3286,POINT (-91.92019999999999 44.3286),rail
384870,-92.565,47.4883,POINT (-92.565 47.4883),rail
382884,-93.1161,44.9172,POINT (-93.1161 44.9172),rail
372313,-94.9619,43.6308,POINT (-94.9619 43.6308),rail
382717,-93.1696,48.3857,POINT (-93.1696 48.3857),rail
380838,-93.3798,47.304,POINT (-93.3798 47.304),rail
391287,-90.8511,42.6823,POINT (-90.8511 42.6823),rail
404025,-89.0215,42.4618,POINT (-89.0215 42.4618),rail
407626,-88.4883,46.7778,POINT (-88.4883 46.7778),rail
391609,-90.7533,45.0953,POINT (-90.7533 45.0953),rail
391459,-90.8172,46.4317,POINT (-90.8172 46.4317),rail
402812,-89.2237,44.4045,POINT (-89.22369999999999 44.4045),rail
413480,-87.7461,43.867,POINT (-87.7461 43.867),rail
377450,-94.184,46.3721,POINT (-94.184 46.3721),rail
386051,-92.2188,46.6745,POINT (-92.2188 46.6745),rail
407428,-88.5071,43.8937,POINT (-88.50709999999999 43.8937),rail
418069,-87.3041,45.7103,POINT (-87.30410000000001 45.7103),rail
405309,-88.7832,43.2407,POINT (-88.78319999999999 43.2407),rail
381845,-93.2695,45.0294,POINT (-93.26949999999999 45.0294),rail
380304,-93.5272,44.7975,POINT (-93.52719999999999 44.7975),rail
382527,-93.1993,44.9737,POINT (-93.19929999999999 44.9737),rail
383988,-92.7906,46.1807,POINT (-92.7906 46.1807),rail
383750,-92.8686,46.1314,POINT (-92.8686 46.1314),rail
365509,-96.025,45.1988,POINT (-96.02500000000001 45.1988),rail
383758,-92.8624,44.7595,POINT (-92.86239999999999 44.7595),rail
385000,-92.5151,47.5627,POINT (-92.5151 47.5627),rail
624723,-93.3533,48.6149,POINT (-93.3533 48.6149),rail
422193,-86.7116,45.8975,POINT (-86.7116 45.8975),rail
399954,-89.7651,44.5889,POINT (-89.7651 44.5889),rail
400070,-89.736,45.4684,POINT (-89.736 45.4684),rail
411858,-87.9251,42.9406,POINT (-87.9251 42.9406),rail
407128,-88.5449,43.9902,POINT (-88.5449 43.9902),rail
410198,-88.0965,44.4681,POINT (-88.09650000000001 44.4681),rail
401226,-89.5765,44.9152,POINT (-89.5765 44.9152),rail
413519,-87.7414,41.9151,POINT (-87.7414 41.9151),rail
380103,-93.5818,44.773,POINT (-93.5818 44.773),rail
411382,-87.9878,45.7747,POINT (-87.98779999999999 45.7747),rail
383428,-92.9957,44.0431,POINT (-92.9957 44.0431),rail
388267,-91.6451,44.0573,POINT (-91.6451 44.0573),rail
404395,-88.9393,42.0979,POINT (-88.9393 42.0979),rail
405445,-88.7562,43.2098,POINT (-88.75620000000001 43.2098),rail
382394,-93.2077,44.9804,POINT (-93.2077 44.9804),rail
412072,-87.9089,43.0217,POINT (-87.9089 43.0217),rail
409437,-88.2224,43.0125,POINT (-88.22239999999999 43.0125),rail
361761,-96.7531,46.8745,POINT (-96.7531 46.8745),rail
384287,-92.6965,47.8603,POINT (-92.6965 47.8603),rail
393628,-90.3777,44.0221,POINT (-90.3777 44.0221),rail
391721,-90.7224,45.0753,POINT (-90.72239999999999 45.0753),rail
382111,-93.2388,44.9504,POINT (-93.2388 44.9504),rail
380688,-93.4103,44.9937,POINT (-93.41030000000001 44.9937),rail
368515,-95.5261,43.6627,POINT (-95.5261 43.6627),rail
378605,-93.9444,44.3909,POINT (-93.9444 44.3909),rail
386235,-92.161,47.5299,POINT (-92.161 47.5299),rail
404748,-88.8928,45.5749,POINT (-88.89279999999999 45.5749),rail
413119,-87.8095,42.6678,POINT (-87.8095 42.6678),rail
402468,-89.3,42.7861,POINT (-89.3 42.7861),rail
386730,-92.0854,46.6987,POINT (-92.08540000000001 46.6987),rail
386369,-92.123,46.7395,POINT (-92.123 46.7395),rail
414450,-87.6555,44.0836,POINT (-87.6555 44.0836),rail
409446,-88.2207,43.0191,POINT (-88.22069999999999 43.0191),rail
411563,-87.9648,43.1323,POINT (-87.9648 43.1323),rail
408064,-88.4412,44.2274,POINT (-88.44119999999999 44.2274),rail
380464,-93.4664,47.287,POINT (-93.46639999999999 47.287),rail
361426,-96.802,47.1796,POINT (-96.80200000000001 47.1796),rail
393594,-90.3805,44.0246,POINT (-90.3805 44.0246),rail
403388,-89.1024,42.2678,POINT (-89.1024 42.2678),rail
411430,-87.9815,42.245,POINT (-87.9815 42.245),rail
392004,-90.6485,42.4979,POINT (-90.6485 42.4979),rail
404864,-88.8718,42.2398,POINT (-88.87179999999999 42.2398),rail
403378,-89.1037,42.2687,POINT (-89.1037 42.2687),rail
403385,-89.1026,42.2661,POINT (-89.1026 42.2661),rail
429474,-85.0241,46.1955,POINT (-85.0241 46.1955),rail
388364,-91.6027,44.0386,POINT (-91.6027 44.0386),rail
364752,-96.1933,45.8636,POINT (-96.19329999999999 45.8636),rail
389443,-91.2734,43.601,POINT (-91.2734 43.601),rail
400958,-89.6164,44.9481,POINT (-89.6164 44.9481),rail
405248,-88.7962,43.3708,POINT (-88.7962 43.3708),rail
391267,-90.8607,46.5846,POINT (-90.86069999999999 46.5846),rail
388569,-91.5409,45.8418,POINT (-91.54089999999999 45.8418),rail
369515,-95.3402,45.6229,POINT (-95.3402 45.6229),rail
385482,-92.3698,47.1899,POINT (-92.3698 47.1899),rail
403991,-89.0292,42.6834,POINT (-89.0292 42.6834),rail
387871,-91.7436,45.4047,POINT (-91.7436 45.4047),rail
383268,-93.0361,44.8979,POINT (-93.0361 44.8979),rail
413989,-87.6979,44.1668,POINT (-87.6979 44.1668),rail
413865,-87.7098,44.5383,POINT (-87.7098 44.5383),rail
388093,-91.6777,47.0251,POINT (-91.6777 47.0251),rail
380410,-93.4857,43.848,POINT (-93.48569999999999 43.848),rail
387913,-91.7244,44.1352,POINT (-91.7244 44.1352),rail
408573,-88.3596,43.6898,POINT (-88.3596 43.6898),rail
410537,-88.0621,43.0883,POINT (-88.0621 43.0883),rail
404863,-88.8718,42.2396,POINT (-88.87179999999999 42.2396),rail
429452,-85.0301,46.1921,POINT (-85.0301 46.1921),rail
383613,-92.9191,47.4355,POINT (-92.9191 47.4355),rail
419202,-87.0707,45.9285,POINT (-87.0707 45.9285),rail
403390,-89.1023,42.2658,POINT (-89.1023 42.2658),rail
408836,-88.3161,42.2268,POINT (-88.31610000000001 42.2268),rail
385509,-92.3552,47.5241,POINT (-92.3552 47.5241),rail
411092,-88.0197,44.5155,POINT (-88.0197 44.5155),rail
381735,-93.2747,45.0294,POINT (-93.2747 45.0294),rail
433390,-84.3616,46.5085,POINT (-84.3616 46.5085),rail
383982,-92.7952,45.043,POINT (-92.79519999999999 45.043),rail
380112,-93.58,44.4377,POINT (-93.58 44.4377),rail
410154,-88.1041,41.908,POINT (-88.1041 41.908),rail
384697,-92.6159,47.5607,POINT (-92.6159 47.5607),rail
381714,-93.2774,44.9899,POINT (-93.2774 44.9899),rail
394092,-90.3121,43.9369,POINT (-90.3121 43.9369),rail
361640,-96.7671,48.192,POINT (-96.7671 48.192),rail
415008,-87.6122,41.6846,POINT (-87.6122 41.6846),rail
414988,-87.6127,41.683,POINT (-87.6127 41.683),rail
414099,-87.6851,41.6486,POINT (-87.68510000000001 41.6486),rail
414114,-87.6836,41.8583,POINT (-87.6836 41.8583),rail
422718,-86.6193,41.4842,POINT (-86.6193 41.4842),rail
422710,-86.6212,41.487,POINT (-86.6212 41.487),rail
422678,-86.6313,41.519,POINT (-86.6313 41.519),rail
422690,-86.6263,41.4848,POINT (-86.6263 41.4848),rail
403366,-89.1046,42.27,POINT (-89.1046 42.27),rail
420501,-86.8736,40.7575,POINT (-86.8736 40.7575),rail
432797,-84.4263,41.6664,POINT (-84.4263 41.6664),rail
432685,-84.4371,41.6611,POINT (-84.4371 41.6611),rail
392002,-90.649,42.4981,POINT (-90.649 42.4981),rail
